Text,Speaker,Episode,Season,Show,sentiment_score,sentiment_label,mapped,bracket,accumulative_sentiment,average_sentiment
  Ned! [poking her head out of a window],Catelyn Stark,e3-Lord Snow,season-01,Game-of-Thrones,3.534456968307495,NEGATIVE,catelyn stark,,-52.62669411301613,-0.37777777777777777
" The Starks... Quick tempers, slow minds.",Petyr Baelish,e3-Lord Snow,season-01,Game-of-Thrones,2.3278567790985107,NEGATIVE,petyr baelish,,7.823302388191223,0.0
" You broke my nose, bastard!",Grenn,e3-Lord Snow,season-01,Game-of-Thrones,3.2559611797332764,NEGATIVE,grenn,,-1.586593508720398,-0.25
  It's an improvement.,Jon Snow,e3-Lord Snow,season-01,Game-of-Thrones,3.898844003677368,POSITIVE,jon snow,,33.9562041759491,0.09523809523809523
" If we threw you over the Wall, wonder how long it'd take you to hit.",Grenn,e3-Lord Snow,season-01,Game-of-Thrones,2.655561208724976,NEGATIVE,grenn,,-4.2421547174453735,-0.3333333333333333
" What're you looking at, halfman?",Grenn,e3-Lord Snow,season-01,Game-of-Thrones,2.626014947891236,POSITIVE,grenn,,-1.6161397695541377,-0.2
  I'm looking at you. You've got an interesting face. Very distinctive faces. All of you.,Tyrion Lannister,e3-Lord Snow,season-01,Game-of-Thrones,4.607456207275391,POSITIVE,tyrion lannister,,1.6477858424186707,-0.02857142857142857
 What do you care about our faces?,Rast,e3-Lord Snow,season-01,Game-of-Thrones,1.538328766822815,POSITIVE,rast,,1.538328766822815,1.0
" It's just I think they would look marvelous decorating spikes in King's Landing. Perhaps I'll write my sister, the Queen, about it.",Tyrion Lannister,e3-Lord Snow,season-01,Game-of-Thrones,2.0341384410858154,POSITIVE,tyrion lannister,,3.681924283504486,0.0
" We'll talk later, Lord Snow.",Grenn,e3-Lord Snow,season-01,Game-of-Thrones,2.7751054763793945,POSITIVE,grenn,,1.1589657068252568,-0.09090909090909091
 Everybody knew what this place was and no one told me. No one but you. My father knew and left me to rot here at the Wall all the same.,Jon Snow,e3-Lord Snow,season-01,Game-of-Thrones,4.385101795196533,NEGATIVE,jon snow,,29.571102380752563,0.06976744186046512
  Grenn's father left him too... Outside a farmhouse when he was three. Pyp was caught stealing a wheel of cheese. His little sister hadn't eaten in three days. He was given a choice: his right hand or the Wall. I've been asking the Lord Commander about them. Fascinating stories.,Tyrion Lannister,e3-Lord Snow,season-01,Game-of-Thrones,0.950934112071991,NEGATIVE,tyrion lannister,,2.730990171432495,-0.02702702702702703
 They hate me because I'm better than they are.,Jon Snow,e3-Lord Snow,season-01,Game-of-Thrones,2.665177345275879,NEGATIVE,jon snow,,26.905925035476685,0.045454545454545456
 It's a lucky thing none of them were trained by a master-at-arms like your Ser Rodrik. I don't imagine any of them have ever held a real sword before they came here. Your brother Bran. He's woken up.,Tyrion Lannister,e3-Lord Snow,season-01,Game-of-Thrones,1.2529213428497314,POSITIVE,tyrion lannister,,3.9839115142822266,0.0
 The mere suggestion that the Queen's brother tried to kill your boy would be considered treason.,Petyr Baelish,e3-Lord Snow,season-01,Game-of-Thrones,2.953023910522461,NEGATIVE,petyr baelish,,4.870278477668762,-0.03225806451612903
 We have proof. We have the blade.,Catelyn Stark,e3-Lord Snow,season-01,Game-of-Thrones,3.5159952640533447,POSITIVE,catelyn stark,,-49.110698848962784,-0.34782608695652173
"  Which Lord Tyrion will say was stolen from him. The only man who could say otherwise has no throat, thanks to your boy's wolf.",Petyr Baelish,e3-Lord Snow,season-01,Game-of-Thrones,0.2347335964441299,POSITIVE,petyr baelish,,5.105012074112892,0.0
  Petyr has promised to help us find the truth. He's like a little brother to me. He would never betray my trust.,Catelyn Stark,e3-Lord Snow,season-01,Game-of-Thrones,3.9784634113311768,POSITIVE,catelyn stark,,-45.13223543763161,-0.3191489361702128
"  I'll try to keep you alive, for her sake. A fool's task, admittedly, but I've never been able to refuse your wife anything.",Petyr Baelish,e3-Lord Snow,season-01,Game-of-Thrones,2.892771005630493,POSITIVE,petyr baelish,,7.997783079743385,0.030303030303030304
 I won't forget this. You're a true friend.,Catelyn Stark,e3-Lord Snow,season-01,Game-of-Thrones,4.696465969085693,POSITIVE,catelyn stark,,-40.435769468545914,-0.2916666666666667
  Don't tell anyone. I have a reputation to maintain.,Petyr Baelish,e3-Lord Snow,season-01,Game-of-Thrones,2.6855309009552,POSITIVE,petyr baelish,,10.683313980698586,0.058823529411764705
 Calm down.,Jaime Lannister,e3-Lord Snow,season-01,Game-of-Thrones,2.778148412704468,NEGATIVE,jaime lannister,,-9.57397672533989,-0.25
 I was thinking of us. You're a bit late to start complaining about it now. What has the boy told them?,Jaime Lannister,e3-Lord Snow,season-01,Game-of-Thrones,3.5003230571746826,NEGATIVE,jaime lannister,,-13.074299782514572,-0.28
 Then what are you raving about?,Jaime Lannister,e3-Lord Snow,season-01,Game-of-Thrones,2.1498453617095947,NEGATIVE,jaime lannister,,-15.224145144224167,-0.3076923076923077
 We'll say he was lying. We'll say he was dreaming. We'll say whatever we like. I think we can outfox a 10-year-old.,Jaime Lannister,e3-Lord Snow,season-01,Game-of-Thrones,2.4267690181732178,NEGATIVE,jaime lannister,,-17.650914162397385,-0.3333333333333333
" I'll go to war with him if I have to. They can write a ballad about us : ""The War for Cersei's Cunt.""",Jaime Lannister,e3-Lord Snow,season-01,Game-of-Thrones,0.8165220022201538,POSITIVE,jaime lannister,,-16.83439216017723,-0.2857142857142857
 Never.,Jaime Lannister,e3-Lord Snow,season-01,Game-of-Thrones,4.018649578094482,NEGATIVE,jaime lannister,,-20.853041738271713,-0.3103448275862069
" The boy won't talk. And if he does, I'll kill him. Him, Ned Stark, the King... the whole bloody lot of them, until you and I are the only people left in this world.",Jaime Lannister,e3-Lord Snow,season-01,Game-of-Thrones,2.031118631362915,NEGATIVE,jaime lannister,,-22.88416036963463,-0.3333333333333333
  I wish I could see the girls.,Catelyn Stark,e3-Lord Snow,season-01,Game-of-Thrones,2.3201498985290527,POSITIVE,catelyn stark,,-38.11561957001686,-0.2653061224489796
  It's too dangerous.,Eddard Stark,e3-Lord Snow,season-01,Game-of-Thrones,4.2802605628967285,NEGATIVE,eddard stark,,-3.9247060418128985,-0.05555555555555555
 Just for a moment.,Catelyn Stark,e3-Lord Snow,season-01,Game-of-Thrones,1.5223569869995115,POSITIVE,catelyn stark,,-36.59326258301735,-0.24
  Until we know who our enemies are...,Eddard Stark,e3-Lord Snow,season-01,Game-of-Thrones,2.386193037033081,NEGATIVE,eddard stark,,-6.31089907884598,-0.0684931506849315
" I know they did it, Ned. The Lannisters. In my bones, I know it.",Catelyn Stark,e3-Lord Snow,season-01,Game-of-Thrones,3.211709260940552,POSITIVE,catelyn stark,,-33.3815533220768,-0.21568627450980393
  Littlefinger's right. I can't do anything without proof.,Eddard Stark,e3-Lord Snow,season-01,Game-of-Thrones,3.927379131317138,POSITIVE,eddard stark,,-2.3835199475288418,-0.05405405405405406
" Then I bring it to Robert... And hope he's still the man I once knew. You watch yourself on the road, huh? That temper of yours is a dangerous thing.",Eddard Stark,e3-Lord Snow,season-01,Game-of-Thrones,0.2385572493076324,POSITIVE,eddard stark,,-2.1449626982212093,-0.04
" My temper? Gods be good, you nearly killed poor Littlefinger yesterday.",Catelyn Stark,e3-Lord Snow,season-01,Game-of-Thrones,2.3906280994415283,NEGATIVE,catelyn stark,,-35.772181421518326,-0.23076923076923078
 He still loves you.,Eddard Stark,e3-Lord Snow,season-01,Game-of-Thrones,4.439665794372559,POSITIVE,eddard stark,,2.2947030961513493,-0.02631578947368421
 Does he?,Catelyn Stark,e3-Lord Snow,season-01,Game-of-Thrones,2.487414598464966,NEGATIVE,catelyn stark,,-38.25959601998329,-0.24528301886792453
 Off with you.,Eddard Stark,e3-Lord Snow,season-01,Game-of-Thrones,1.6501003503799438,POSITIVE,eddard stark,,3.944803446531293,-0.012987012987012988
  It's been a long time. But I still remember every face. You remember your first?,Robert Baratheon,e3-Lord Snow,season-01,Game-of-Thrones,3.6015841960906982,POSITIVE,robert baratheon,,-6.953725889325142,-0.16666666666666666
" Of course, your Grace.",Barristan Selmy,e3-Lord Snow,season-01,Game-of-Thrones,4.430324077606201,POSITIVE,barristan selmy,,4.430324077606201,1.0
  Who was it?,Robert Baratheon,e3-Lord Snow,season-01,Game-of-Thrones,3.04593276977539,NEGATIVE,robert baratheon,,-9.999658659100533,-0.2
 A Tyroshi. Never learned the name.,Barristan Selmy,e3-Lord Snow,season-01,Game-of-Thrones,2.3056023120880127,NEGATIVE,barristan selmy,,2.1247217655181885,0.0
 How'd you do it?,Robert Baratheon,e3-Lord Snow,season-01,Game-of-Thrones,2.938074350357056,NEGATIVE,robert baratheon,,-12.937733009457588,-0.23076923076923078
 Lance through the heart.,Barristan Selmy,e3-Lord Snow,season-01,Game-of-Thrones,3.5260210037231445,POSITIVE,barristan selmy,,5.650742769241333,0.3333333333333333
" Quick one. Lucky for you. Mine was some Tarly boy at the Battle of Summerhall. My horse took an arrow so I was on foot, slogging through the mud. He came running at me, this dumb high-born lad, thinking he could end the rebellion with the single swing of his sword. I knocked him down with the hammer. Gods, I was strong then. Caved in his breastplate. Probably shattered every rib he had. Stood over him, hammer in the air. Right before I brought it down he shouted, ""Wait! Wait!""... They never tell you how they all shit themselves. They don't put that part in the songs. Stupid boy. Now the Tarlys bend the knee like everyone else. He could have lingered on the edge of the battle with the smart boys and today his wife would be making him miserable, his sons would be ingrates, and he'd be waking three times in the night to piss into a bowl. Wine! Lancel. Gods, what a stupid name. Lancel Lannister. Who named you? Some halfwit with a stutter? What are you doing?",Robert Baratheon,e3-Lord Snow,season-01,Game-of-Thrones,3.177260160446167,NEGATIVE,robert baratheon,,-16.114993169903755,-0.25925925925925924
" It's empty, your Grace.",Lancel Lannister,e3-Lord Snow,season-01,Game-of-Thrones,4.5226263999938965,NEGATIVE,lancel lannister,,-6.250200390815735,-1.0
 What do you mean it's empty?,Robert Baratheon,e3-Lord Snow,season-01,Game-of-Thrones,4.336197376251221,NEGATIVE,robert baratheon,,-20.451190546154976,-0.2857142857142857
 There's no more wine.,Lancel Lannister,e3-Lord Snow,season-01,Game-of-Thrones,2.6166062355041504,NEGATIVE,lancel lannister,,-8.866806626319885,-1.0
"  Is that what empty means?! So get more. Tell your cousin to get in here. Kingslayer! Get in here. Surrounded by Lannisters. Every time I close my eyes I see their blond hair and their smug, satisfied faces. It must wound your pride, huh? Standing out there like a glorified sentry. Jaime Lannister, son of the mighty Tywin... Forced to mind the door while your King eats and drinks and shits and fucks. So come on. We're telling war stories. Who was your first kill, not counting old men?",Robert Baratheon,e3-Lord Snow,season-01,Game-of-Thrones,2.3651955127716064,NEGATIVE,robert baratheon,,-22.816386058926582,-0.3103448275862069
 One of the outlaws in the Brotherhood.,Jaime Lannister,e3-Lord Snow,season-01,Game-of-Thrones,1.3698556423187256,POSITIVE,jaime lannister,,-21.514304727315903,-0.2903225806451613
" I was there that day. You were only a squire, 16 years old.",Barristan Selmy,e3-Lord Snow,season-01,Game-of-Thrones,0.2418317347764969,POSITIVE,barristan selmy,,5.89257450401783,0.5
 You killed Simon Toyne with a counter riposte. Best move I ever saw.,Jaime Lannister,e3-Lord Snow,season-01,Game-of-Thrones,2.681925296783448,POSITIVE,jaime lannister,,-18.832379430532455,-0.25
" A good fighter, Toyne, but he lacked stamina.",Barristan Selmy,e3-Lord Snow,season-01,Game-of-Thrones,3.0843212604522705,NEGATIVE,barristan selmy,,2.8082532435655594,0.2
 Your outlaw... Any last words?,Robert Baratheon,e3-Lord Snow,season-01,Game-of-Thrones,2.70452618598938,NEGATIVE,robert baratheon,,-25.520912244915962,-0.3333333333333333
" I cut his head off, so no.",Jaime Lannister,e3-Lord Snow,season-01,Game-of-Thrones,3.7349777221679688,NEGATIVE,jaime lannister,,-22.567357152700424,-0.2727272727272727
 What about Aerys Targaryen? What did the Mad King say when you stabbed him in the back? I never asked. Did he call you a traitor? Did he plead for a reprieve?,Robert Baratheon,e3-Lord Snow,season-01,Game-of-Thrones,3.0892391204833984,NEGATIVE,robert baratheon,,-28.61015136539936,-0.3548387096774194
" He said the same thing he'd been saying for hours... ""Burn them all."" If that's all, your Grace...",Jaime Lannister,e3-Lord Snow,season-01,Game-of-Thrones,1.7836741209030151,NEGATIVE,jaime lannister,,-24.35103127360344,-0.29411764705882354
 : Do the Dothrakis buy their slaves?,Daenerys Targaryen,e3-Lord Snow,season-01,Game-of-Thrones,2.8362205028533936,NEGATIVE,daenerys targaryen,,-16.025260627269745,-0.24324324324324326
  The Dothraki don't believe in money. Most of their slaves were given to them as gifts.,Jorah Mormont,e3-Lord Snow,season-01,Game-of-Thrones,2.3212101459503174,NEGATIVE,jorah mormont,,-3.9920759126544,-0.05263157894736842
 From whom?,Daenerys Targaryen,e3-Lord Snow,season-01,Game-of-Thrones,2.1437759399414062,NEGATIVE,daenerys targaryen,,-18.16903656721115,-0.2631578947368421
"  If you rule a city and you see the horde approaching, you have two choices : pay tribute or fight. An easy choice for most. Of course, sometimes it's not enough. Sometimes a Khal feels insulted by the number of slaves he's given. He might think the men too weak or the women too ugly. Sometimes a Khal decides his riders haven't had a good fight in months and need the practice.",Jorah Mormont,e3-Lord Snow,season-01,Game-of-Thrones,3.4213340282440186,NEGATIVE,jorah mormont,,-7.413409940898418,-0.1
 Tell them all to stop.,Daenerys Targaryen,e3-Lord Snow,season-01,Game-of-Thrones,4.113863468170166,NEGATIVE,daenerys targaryen,,-22.282900035381317,-0.28205128205128205
 You want the entire horde to stop? For how long?,Jorah Mormont,e3-Lord Snow,season-01,Game-of-Thrones,4.180395603179932,NEGATIVE,jorah mormont,,-11.59380554407835,-0.14285714285714285
  Until I command them otherwise.,Daenerys Targaryen,e3-Lord Snow,season-01,Game-of-Thrones,2.0239243507385254,NEGATIVE,daenerys targaryen,,-24.306824386119843,-0.3
  You're learning to talk like a Queen.,Jorah Mormont,e3-Lord Snow,season-01,Game-of-Thrones,3.363011121749878,POSITIVE,jorah mormont,,-8.230794422328472,-0.09090909090909091
 Not a Queen. A Khaleesi.,Daenerys Targaryen,e3-Lord Snow,season-01,Game-of-Thrones,3.5349786281585693,NEGATIVE,daenerys targaryen,,-27.841803014278412,-0.3170731707317073
 You dare! You give commands to me? To me? You do not command the dragon. I am Lord of the Seven Kingdoms. I don't take orders from savages or their sluts. Do you hear me?,Viserys Targaryen,e3-Lord Snow,season-01,Game-of-Thrones,1.330123782157898,NEGATIVE,viserys targaryen,,-0.551093339920044,-0.5
" Rakharo ask if you want him dead, Khaleesi.",Irri,e3-Lord Snow,season-01,Game-of-Thrones,2.7668161392211914,NEGATIVE,irri,,-3.4432021379470825,-0.2
  No!,Daenerys Targaryen,e3-Lord Snow,season-01,Game-of-Thrones,3.3754255771636963,NEGATIVE,daenerys targaryen,,-31.217228591442108,-0.3333333333333333
" Rakharo say you should take ear, to teach respect.",Irri,e3-Lord Snow,season-01,Game-of-Thrones,1.9800158739089968,POSITIVE,irri,,-1.4631862640380857,0.0
"  Please please, don't hurt him. Tell him I don't want my brother harmed.",Daenerys Targaryen,e3-Lord Snow,season-01,Game-of-Thrones,2.0454490184783936,POSITIVE,daenerys targaryen,,-29.171779572963715,-0.3023255813953488
 Kill these Dothraki dogs! I am your King!,Viserys Targaryen,e3-Lord Snow,season-01,Game-of-Thrones,1.487770915031433,NEGATIVE,viserys targaryen,,-2.038864254951477,-0.6
"  Shall we return to the Khalasar, Khaleesi?",Jorah Mormont,e3-Lord Snow,season-01,Game-of-Thrones,2.4566798210144043,NEGATIVE,jorah mormont,,-10.687474243342876,-0.13043478260869565
 You walk. [to Viserys],Rakharo,e3-Lord Snow,season-01,Game-of-Thrones,3.5927765369415283,POSITIVE,rakharo,,2.0615895986557007,0.0
  I wanted to be here when you saw it for the first time. I'm leaving this morning.,Benjen Stark,e3-Lord Snow,season-01,Game-of-Thrones,2.9594433307647705,NEGATIVE,benjen stark,,-0.3095512390136719,-0.3333333333333333
 You're leaving?,Jon Snow,e3-Lord Snow,season-01,Game-of-Thrones,3.714658737182617,NEGATIVE,jon snow,,23.191266298294067,0.022222222222222223
 I'm the First Ranger. My job is out there. There have been disturbing reports.,Benjen Stark,e3-Lord Snow,season-01,Game-of-Thrones,1.491024613380432,NEGATIVE,benjen stark,,-1.8005758523941038,-0.5
